merge-28-9-2012.tsv:5499cb70-b023-102f-afff-8e22e8384b47	Herzog Wine Cellars	3201 Camino Del Sol 	Oxnard	CA	93030	USA	(805) 983-1560	34.205331	-119.129028
merge-28-9-2012.tsv:549d7330-c593-102f-bbfb-46d90ac3ab00	Karma Sun Spa	1057 S Wadsworth Blvd. Ste 90 null	Lakewood	CO	80226	USA	(303) 989-3656	39.697869	-105.081754
merge-28-9-2012.tsv:54a97850-c61b-102f-bdf7-faaec9525d9a	Next Salon	2875 W Ray Rd. Suite 7	Chandler	AZ	85224	USA	(480) 812-4818	33.320166	-111.891137
merge-28-9-2012.tsv:5378f020-c632-102f-bf9b-1f0752149099	Radisson Plaza Hotel Minneapolis	35 S 7th St. 	Minneapolis	MN	55402	USA	(612) 339-4900	44.977148	-93.273235
merge-28-9-2012.tsv:537a0d90-c5ae-102f-8ef5-875207948b7d	Bourbon Street Distillery	361 Indiana Ave. 	Indianapolis	IN	46204	USA	(317) 636-3316	39.772329	-86.162449
merge-28-9-2012.tsv:537b7cd1-b068-102f-addf-47927c55413c	Wyndham Garden Hotel - Boca Raton	1950 Glades Rd. 	Boca Raton	FL	33431	USA	(877) 999-3223	26.367983	-80.121761
merge-28-9-2012.tsv:537f36e0-c620-102f-abef-0f56d5deab43	Omega Moving & Storage	2363 Newton Ave 	San Diego	CA	92113	USA	(877) 531-5100	32.694668	-117.138630
merge-28-9-2012.tsv:5385e1e0-c605-102f-bf7f-8d144b35ff13	Layang Layang	1480 S De Anza Blvd.  	San Jose	CA	95129	USA	(408) 777-8897	37.297396	-122.032002
merge-28-9-2012.tsv:5389e370-c65b-102f-a8d9-e13c9d520535	Vanity Junkie Salon	901 SE Hawthorne Boulevard 	Portland	OR	97214	USA	(503) 235-2411	45.512316	-122.656582
merge-28-9-2012.tsv:538e3df0-c613-102f-bfff-ed45a5cfa643	Mike's Bikes	1233 Howard St	San Francisco	CA	94103	USA	(888) 696-2453	37.775757	-122.411957
merge-28-9-2012.tsv:53910c00-c632-102f-aae7-6bc68793f0f1	Radisson Suites Tucson	6555 E Speedway Blvd. 	Tucson	AZ	85710	USA	(520) 721-7100	32.235829	-110.852871
merge-28-9-2012.tsv:53a5fd20-c63e-102f-bdd5-1428d6e9a517	Running Away Multisport	2219 N Clybourn 	Chicago	IL	60614	USA	(773) 395-2929	41.922096	-87.664804
merge-28-9-2012.tsv:53a856f1-b11d-102f-aeef-5429c7d003c1	HoneyBaked Ham Chicago	2815 N Ashland Ave. 	Chicago	IL	60657	USA	(773) 880-8400	41.932968	-87.668260
merge-28-9-2012.tsv:53ac7780-c617-102f-a37f-43ec1736ebab	Murphy's Suites	134 Hwy. 4 	Murphys	CA	95247	USA	(209) 728-2121	38.133752	-120.455561
merge-28-9-2012.tsv:53b163c0-b3f3-102f-9adf-39f216152ce2	Luna Fitness	975 E Elliot Rd. Suite 106	Tempe	AZ	85284	USA	(480) 522-2490	33.348949	-111.927363
merge-28-9-2012.tsv:53be2ac0-c617-102f-b6c9-392dba1f430b	Murphys Law Roadside Assistance	11103 San Pedro Ave	San Antonio	TX	78216	USA	(210) 459-7743	29.541393	-98.492508
merge-28-9-2012.tsv:53ea8ec0-c613-102f-a3f5-25fb1663e529	Mike's Bikes	1233 Howard St	San Francisco	CA	94103	USA	(888) 696-2453	37.775757	-122.411957
merge-28-9-2012.tsv:53f0d651-afd8-102f-afbc-3c07dfc9324c	Bella Via Restaurant	47-46 Vernon Blvd. 	Long Island City,	NY	11101	USA	(718) 361-7510	40.744618	-73.953653
merge-28-9-2012.tsv:54047190-b0d9-102f-beb7-edcff115c305	Holme Grown Brand	Po Box # 6138,	Napa	CA	94559	USA	(707) 815-7281	38.298860	-122.285219
merge-28-9-2012.tsv:5405b8b1-afea-102f-b7b7-a25f7b71a2a9	Bliss Nail Spa	9801 19th Ave. SE 	Everett	WA	98208	USA	(425) 357-5258	47.908733	-122.206934
merge-28-9-2012.tsv:54090390-b1d8-102f-bef7-ef3a4d8219a8	Arby's Winnipeg	1485 Portage Ave , Polo Park Food Ct	Winnipeg	MB	R3G 0W4	Canada	(204) 954-7484	49.899440	-97.140794
merge-28-9-2012.tsv:541fba61-b0dc-102f-bace-6be651bd871b	VH1 Save the Music Foundation	1515 Broadway 20th Floor	New York	NY	10036	USA	(212) 846- 7600	40.686891	-73.917183
merge-28-9-2012.tsv:5425faa0-c5d2-102f-bcfa-f993112d0bf8	EternityDiamonds	64 W. 48th St.	New York	NY	10036	USA	(888) 348-4245	40.758145	-73.980538
merge-28-9-2012.tsv:5428ea30-c5b9-102f-9ffe-86d1247c74a1	Chicken Planet	177 West Van Buren Street 	Chicago	IL	60605	USA	(312) 360-1409	41.876759	-87.633248
merge-28-9-2012.tsv:542e1d10-b03e-102f-bfeb-4ed1c2ba6e4e	California Tortilla DC	2329 Forest Dr. 	Annapolis	MD	21401	USA	(410) 897-0333	38.980453	-76.543561
merge-28-9-2012.tsv:543b9f80-c614-102f-ab73-b46c180fad2e	Mississippi Museum of Natural Science Foundation	2148 Riverside Dr. 	Jackson	MS	39202	USA	(601) 576-6000	32.323489	-90.160281
merge-28-9-2012.tsv:544081f0-bbd6-102f-9e5f-97602b13a8fd	Dallas Running Tours	11122 Valleydale Dr. null	Dallas	TX	75230	USA	(901) 461-8735	32.899804	-96.770519
merge-28-9-2012.tsv:54427130-afb6-102f-bfb8-477a58b00d08	Framers' Workshop	64 Harvard St. 	Brookline	MA	2445	USA	(617)734-4995	42.335192	-71.119810
merge-28-9-2012.tsv:544a6350-b11d-102f-97de-853f2435454a	Sea Dwellers Dive Center of Key Largo	99850 Overseas Hwy 	Key Largo	FL	33037	USA	(305) 451-3640	25.097203	-80.437990
merge-28-9-2012.tsv:544db8a0-c5ab-102f-955f-f6b038b88436	Blink Fitness	16 E 4th St. at Broadway 	New York	NY	10012	USA	(212) 228-7000	40.652188	-73.978303
merge-28-9-2012.tsv:54564de0-c5dc-102f-9fee-551d760b4442	Garfield's Restaurant	2620 Regatta Dr. Suite 118	Las Vegas	NV	89128	USA	(702) 925-8333	36.207179	-115.269269
merge-28-9-2012.tsv:545edfc0-c5e4-102f-b3e9-1f005d00693a	Harlem Globetrotters Youngstown	226 Centennial Mall null	South Lincoln	NE	68508	USA	(402) 441-8744	40.812097	-96.699458
merge-28-9-2012.tsv:54603690-c5a8-102f-aad8-30cb204d19e6	Bella Monte Hot Springs Resort & Spa	68111 Calle Las Tiendas 	Desert Hot Springs	CA	92240	USA	(760) 676-5125	33.952809	-116.473704
merge-28-9-2012.tsv:5467bef0-c61c-102f-9dfd-e56f6a8718e1	Northwest Paintball Park	368 Waaga Way 	Bremerton	WA	98311	USA	(360) 377-0398	47.650627	-122.644463
merge-28-9-2012.tsv:54720bb0-c5ba-102f-b7ed-13371b3efbf0	Chutneys Queen Anne	519 1st Ave. N 	Seattle	WA	98109	USA	(206) 284-6799	47.623528	-122.355621
merge-28-9-2012.tsv:547979c0-c63e-102f-bfb7-e16e74079f7a	Running Away Multisport	2219 N Clybourn Ave	Chicago	IL	60614	USA	(847) 945-2929	41.922096	-87.664804
merge-28-9-2012.tsv:548b8fb0-c5d1-102f-9fba-b83e8ef9d63e	Enoteca Drago	410 N Canon Dr. 	Beverly Hills	CA	90210	USA	(310) 828-1585	34.070958	-118.401005
merge-28-9-2012.tsv:5493d2f0-b11e-102f-b674-bbe624eb09cb	Sunrise Deli	54 2nd St. 	San Francisco	CA	94105	USA	(415) 495-9999	37.788488	-122.400665
merge-28-9-2012.tsv:5499cb70-b023-102f-afff-8e22e8384b47	Herzog Wine Cellars	3201 Camino Del Sol 	Oxnard	CA	93030	USA	(805) 983-1560	34.205331	-119.129028
merge-28-9-2012.tsv:549d7330-c593-102f-bbfb-46d90ac3ab00	Karma Sun Spa	1057 S Wadsworth Blvd. Ste 90 null	Lakewood	CO	80226	USA	(303) 989-3656	39.697869	-105.081754
merge-28-9-2012.tsv:54a97850-c61b-102f-bdf7-faaec9525d9a	Next Salon	2875 W Ray Rd. Suite 7	Chandler	AZ	85224	USA	(480) 812-4818	33.320166	-111.891137
merge-28-9-2012.tsv:8770efc1-b126-102f-bf15-047f76d95cca	Courtesy Chevrolet	1233 E Camelback Rd. 	Phoenix	AZ	85014	USA	(888) 267-5511	33.509089	-112.055462
merge-28-9-2012.tsv:87721ad0-c5b7-102f-ac5f-c456fa6ca87c	Chado Tea Room	369 E 1st St. 	Los Angeles	CA	90012	USA	(213) 258-2581	34.049410	-118.239343
merge-28-9-2012.tsv:87723cb0-c5c9-102f-b6f7-78310a2dad2d	Dresser Palmer House	211 E Gaston St. 	Savannah	GA	34101	USA	(912) 238-3294	32.069465	-81.092815
merge-28-9-2012.tsv:87896b50-b0da-102f-a89f-e9456486be28	Atlanta Botanical Garden	1345 Piedmont Ave. NE 	Atlanta	GA	30309	USA	(404) 876-5859	33.791305	-84.374306
merge-28-9-2012.tsv:878da430-c5da-102f-bffe-6066b59b90da	Fremont Brewing	3409 Woodland Park Ave N null	Seattle	WA	98103	USA	(206) 420-2407	47.648897	-122.344254
merge-28-9-2012.tsv:8791a5c0-c630-102f-bcb5-f334bfa1b547	Wen Chic Salon and Spa	5615 Auto Mall Pkwy. 	Fremont	CA	94538	USA	(510) 623-7873	37.504387	-121.974923
merge-28-9-2012.tsv:879898b0-c632-102f-9fb5-a525e6d9b5a3	Raleigh Amphitheater & Convention Center 3P	500 S McDowell St. 	Raleigh	NC	27601	USA	(919) 996-8500	35.774197	-78.642237
merge-28-9-2012.tsv:879d30f0-c650-102f-adc5-836a96222600	STITCH Bar & Lounge	247 West 37th Street 	New York	NY	10018	USA	(212) 852-4826	40.580737	-74.003846
merge-28-9-2012.tsv:87b6b2c0-c658-102f-a1fa-cf49644dd8e1	The Sweet Tooth Fairy	5291 S State St. 	Murray	UT	84107	USA	(801) 262-3544	40.656408	-111.888117
merge-28-9-2012.tsv:87c14430-b0da-102f-b6cf-7c2eda7918bf	Renu	6401 Odana Rd. Suite 3	Madison	WI	53719	USA	(608) 438-5342	43.054684	-89.489994
merge-28-9-2012.tsv:87e6d500-c60c-102f-bfbf-23e6ef9d078e	Marigold Bed and Breakfast	12647 Caves Rd. 	Chesterland	OH	44026	USA	(440) 729-4000	41.526535	-81.362491
merge-28-9-2012.tsv:87ee40c0-af9f-102f-bb97-87c7bf78127b	Rodney's Bookstore	698 Massachusetts Ave. 	Cambridge	MA	2139	USA	(617) 876-6467	42.365725	-71.104540
merge-28-9-2012.tsv:87f63b70-b11d-102f-b3f7-3a3a38e48620	Main Street Brasserie	14207 Old Annapolis Rd. 	Bowie	MD	20720	USA	(301) 805-2508	38.969630	-76.759649
merge-28-9-2012.tsv:87fc5660-b0a3-102f-bffd-d3dc463f14c2	Re-Kid	197 Moore Dr. 	Lexington	KY	40503	USA	(859) 260-1402	38.000812	-84.524595
merge-28-9-2012.tsv:87fd14b1-b0da-102f-bffd-0627c0bb5d00	Joffrey Ballet School	434 Ave. of the Americas  Floor 5	New York	NY	10011	USA	(212) 254-8520	40.734544	-73.998681
merge-28-9-2012.tsv:59f70651-b11d-102f-ad5d-d80911e0d002	Nectar Social House	62 Ochterloney St. 	Dartmouth	NS	B2Y 1C2	Canada	(902) 406-3363	44.666783	-63.567999
merge-28-9-2012.tsv:5a08f890-b0d9-102f-9dd7-3862f10d358e	True Value on 17th	1623 17th St. NW 	Washington	DC	20009	USA	(202) 462-3146	38.911990	-77.038401
merge-28-9-2012.tsv:5a0b8ce0-b066-102f-9efb-5cd516bcfe0a	Scrambl'z	5055 Almaden Expy 	San Jose	CA	95118	USA	(408) 269-2900	37.257500	-121.876328
merge-28-9-2012.tsv:5a0ba900-c614-102f-befd-fa2b8906160d	Mister 312	180 W Lake St	Chicago	IL	60601	USA	(877) 466-7312	41.885869	-87.633343
merge-28-9-2012.tsv:5a0bdd30-b075-102f-bef7-5302f3232cca	SGK Plastic Surgery and Medi Spa	4185 Technology Forest Blvd Suite 150	The Woodlands	TX	77381	USA	(281) 363-4546	30.181904	-95.484980
merge-28-9-2012.tsv:5a1feb11-b38e-102f-aff8-1b0de944fc87	Gary Manuel Aveda Institute	1514 10th Ave. 	Seattle	WA	98122	USA	(206) 329-9933	47.614339	-122.319254
merge-28-9-2012.tsv:5a2beec0-c5b2-102f-bf75-5c89e8fd7044	Cafe Terracotta	5649 South Curtice Street 	Littleton	CO	80120	USA	(303) 794-6054	39.614590	-105.018557
merge-28-9-2012.tsv:5a2de9f0-c607-102f-adcf-da96309e0ff2	Lilit Caf�	7921 Old Georgetown Rd. 	Bethesda	MD	20814	USA	(301) 654-5454	38.988813	-77.100720
merge-28-9-2012.tsv:5a3af390-c65a-102f-bef8-93850f824cdb	Tulsa Ballet	1212 E 45th Pl. S 	Tulsa	OK	74105	USA	(918) 749-6030	36.098223	-95.976767
merge-28-9-2012.tsv:5a3cd2e1-b062-102f-bad0-db73435b99c5	Avalon Med Spa and Laser Center LLC	15347 Amberly Drive	Tampa	FL	33687	USA	(813) 866-8400	28.088750	-82.403856
merge-28-9-2012.tsv:5a3d8310-c643-102f-997b-8697c430f01d	Sassoon Salon	1405 Fifth Ave. 	Seattle	WA	98101	USA	(206) 623-3685	47.609705	-122.334865
merge-28-9-2012.tsv:5a45e7c0-c5a4-102f-bf2f-927008690532	Aztec Recreation Center	55th St. 	San Diego	CA	92182	USA	(619) 594-7529	32.769965	-117.076264
merge-28-9-2012.tsv:5a58df40-c5bf-102f-adaf-03b59c5bedf8	Counter Culture Frozen Yogurt	6705 W. US Hwy 290, Suite 610	Austin	TX	78735	USA	(512) 891-9400	30.233914	-97.868772
merge-28-9-2012.tsv:5a59a670-dd14-102f-afdd-b43878f3b92a	Helen Wax Spa	2207 3rd ave,	Seattle	WA	98121	USA	(206) 441-7282	47.613950	-122.343836
merge-28-9-2012.tsv:5a5f3c20-c5a4-102f-beaf-8f991b2add61	Aztec Graphics	1439 Garnet Ave. 	San Diego	CA	92109	USA	(858) 272-7760	32.798996	-117.243728
merge-28-9-2012.tsv:5a6afc70-b0de-102f-a6df-7d1b0c100240	BabyStacks Cafe	2400 North Buffalo Drive, Ste 145	Las Vegas	NV	89129	USA	(702) 541-6708	36.203611	-115.260592
merge-28-9-2012.tsv:5a74b790-c5b2-102f-ab63-a0cc499e177d	Cafe Touche	6731 Northwest Highway 	Chicago	IL	60631	USA	(773) 775-0909	42.003455	-87.817012
merge-28-9-2012.tsv:5a768771-b0d9-102f-afb4-3b3011102548	Paquette orthodontics	452 Williamson Road., Suite A 	Mooresville	NC	28117	USA	(704) 749-3777	35.576662	-80.870670
merge-28-9-2012.tsv:5a78c5e0-c618-102f-bd9f-2eca7d755d3d	Naha Restaurant	500 N Clark St. 	Chicago	IL	60654	USA	(312) 321-6242	41.890932	-87.631203
merge-28-9-2012.tsv:5a801f40-c620-102f-affb-b3f40bc8b871	Omni Jacksonville Hotel	245 Water St. 	Jacksonville	FL	32202	USA	(904) 355-6664	30.325536	-81.661514
merge-28-9-2012.tsv:5a81ab00-b0d9-102f-af55-72e0e9133df0	Metropolitan Appliance	1749 1st Ave. S 	Seattle	WA	98134	USA	(206) 623-8811	47.587615	-122.334406
merge-28-9-2012.tsv:5a906f60-c5d2-102f-9ff1-68dadd0ecaf1	Ethiopian Diamond Restaurant	6120 North Broadway	Chicago	IL	60660	USA	(773) 38-6100	41.993200	-87.660550
merge-28-9-2012.tsv:5aad9320-afbf-102f-b757-51141171e008	Green Apple Books	506 Clement St. 	San Francisco	CA	94118	USA	(415) 387-2272	37.783044	-122.464592
merge-28-9-2012.tsv:5ab62230-c606-102f-af7f-a78b3459a75b	Leticia's Mexican Cocina	7585 Norman Rockwell Lane #1,	Las Vegas	NV	89143	USA	(702) 445-7722	36.298924	-115.280107
merge-28-9-2012.tsv:5adde8f0-b293-102f-bdfd-e6d5d773c499	Easy Canvas Prints	11525-B Stonehollow Dr # 220  	Austin	TX	78758	USA	(877) 858-4586	30.395460	-97.708008
merge-28-9-2012.tsv:5ae27410-c5df-102f-bbd7-04ab881a9224	Golden Palace Restaurant	7156 N Davis Hwy. 	Pensacola	FL	32504	USA	(850) 857-8892	30.498722	-87.221537
merge-28-9-2012.tsv:5aedfbb0-c5b1-102f-beaf-4d250ac6702d	Burnsville Performing Arts Center	12600 Nicollet Ave. 	Burnsville	MN	55337	USA	(952) 895-4685	44.773443	-93.277974
merge-28-9-2012.tsv:5b0285f1-b038-102f-8ff3-b5a2fc6e56c7	Jody Maroni's Sausage Kingdom	48400 Seminole Dr. Suite 438	Cabazon	CA	92230	USA	(951) 922-2200	33.930384	-116.818317
merge-28-9-2012.tsv:5b0a6ad0-c655-102f-b3fe-1613cb62dbf2	Wan Fu Quality Chinese Cuisine	10719 Kettering Dr. 	Charlotte	NC	28226	USA	(704) 541-1688	35.089724	-80.861340
merge-28-9-2012.tsv:5b1394c0-b06b-102f-bfde-8f91b3a32690	LoneRider Brewery Co.	8816 Gulf Ct. Suite 100	Raleigh	NC	27617	USA	(919) 442-8004	35.903139	-78.761643
merge-28-9-2012.tsv:5b15a6c0-c597-102f-92ed-9f317a2b0ab9	Adelle's Fine American Fare	535 W Liberty Dr. 	Wheaton	IL	60187	USA	(630) 784-8015	41.864261	-88.113523
merge-28-9-2012.tsv:5b1d2390-c615-102f-ab3f-0c5a542d3eee	Molly's	5701 6th Ave, South #115	Seattle	WA	98105	USA	(206) 762-0604	47.551775	-122.327005
merge-28-9-2012.tsv:81ab9680-b027-102f-adff-fa61ca8d6bb1	Canton Dental Associates 	2700 Lighthouse Pt. E Suite 210	Baltimore	MD	21224	USA	(410) 675-3300	39.278320	-76.577549
merge-28-9-2012.tsv:81abc620-b03e-102f-aff3-6ab371b1812b	Sushi House Atlanta	2221 Peachtree Rd NE  	Atlanta	GA	30309	USA	(404) 603-5282	33.815089	-84.391418
merge-28-9-2012.tsv:81bb7e90-c62c-102f-b3fb-f9b3ad373daf	PORTS Coffee & Tea	251 West 23rd Street 	Manhattan	NY	10011	USA	(646) 290-6151	40.744827	-73.997005
merge-28-9-2012.tsv:81bc37c0-c5b1-102f-9bca-699236fa9574	Butler Institute of American Art	524 Wick Ave. 	Youngstown	OH	44502	USA	(330) 743-1711	41.105158	-80.645577
merge-28-9-2012.tsv:81c2ea10-c657-102f-bfff-f2b72f13336b	The Madison Inn	15 Dixon Dr. 	Black Mountain	NC	28711	USA	(828) 669-4785	35.620270	-82.271945
merge-28-9-2012.tsv:81d76970-c5c8-102f-b777-4fa954db6a27	Doubletree JFK	135-30 140th St. 	Jamaica	NY	11436	USA	(718) 322-2300	40.667422	-73.798217
merge-28-9-2012.tsv:81f31e10-c5e4-102f-8ffc-2a7681eef6c0	Harlem Globetrotters Winnipeg	1701 Red River Road null	Austin	TX	78701	USA	(512) 471-7744	30.277217	-97.733108
merge-28-9-2012.tsv:820236a0-c64f-102f-beaf-740b3163ebfc	Star Cinema Grill	1020 NASA Rd. 1 Suite 152	Webster	TX	77598	USA	(281) 557-9300	29.545694	-95.105815
merge-28-9-2012.tsv:820abdf0-c656-102f-a7ab-565385c2f438	The Duke Ellington Center for the Arts	129 67th Street 	New York	NY	10023	USA	(212) 501-3330	40.639449	-74.029489
merge-28-9-2012.tsv:82138de0-b1d9-102f-abfb-fd958b443d80	Cinnaholic	2132 Oxford St. 	Berkeley	CA	94704	USA	(510) 647-8684?	37.870202	-122.265978
merge-28-9-2012.tsv:8214fb50-c64f-102f-9ffc-7f79831d4f17	Star Cinema Grill Webster	1020 Nasa Road 1 Suite 152	Webster	TX	77598	USA	(281) 557-9300	29.545694	-95.105815
merge-28-9-2012.tsv:82220530-c603-102f-bdc7-c4c2548a4028	La Vie Restaurant & Lounge	64 East 1st Street 	New York	NY	10003	USA	(212) 529-3262	40.614954	-73.821057
merge-28-9-2012.tsv:82227800-c5cf-102f-8d7e-cecc8e15a3f3	El Camino Ranch	11363 Walnut Rd. 	Redlands	CA	92374	USA	(909) 794-1086	34.047338	-117.129931
merge-28-9-2012.tsv:82313910-c653-102f-b3df-3012d6995593	Sushi Japan Yakiniku Boy	14134 W Ctr Rd. 	Omaha	NE	68144	USA	(402) 778-0840	41.234326	-96.136682
merge-28-9-2012.tsv:82342530-b0dc-102f-bafa-75ea242155dd	The Woodmark Hotel, Yacht Club & Spa	1200 Carillon Point 	Kirkland	WA	98033	USA	(425) 822-3700	47.657344	-122.206871
merge-28-9-2012.tsv:8234f050-c658-102f-a777-574f78a6cba3	The Sub Station	3663 Canyon Crest Dr. 	Riverside	CA	92507	USA	(951) 683-4523	33.977481	-117.331274
merge-28-9-2012.tsv:82363170-c5ab-102f-b797-b437890b5aeb	Bloomies On Main	915-D Main Street 	Pleasanton	CA	94566	USA	(925) 931-1290	37.665778	-121.873834
merge-28-9-2012.tsv:82449940-c5bf-102f-9fef-e012ff8cdb07	Courtyard by Marriott Portland North Harbour	1231 N Anchor Way 	Portland	OR	97217	USA	(503) 735-1818	45.604136	-122.677850
merge-28-9-2012.tsv:82469a00-c64c-102f-8fb8-92599101fa5a	Sophia's Nails	7823 S Highland Dr. 	Cottonwood Heights	UT	84121	USA	(801) 733-9213	40.608981	-111.832630
merge-28-9-2012.tsv:82527120-c65d-102f-9f7f-d77428fca55c	Ye Ole Butcher Shop	811 East 15th Street 	Plano	TX	75074	USA	(972) 423-1848	33.019822	-96.704689
merge-28-9-2012.tsv:8262f510-c61f-102f-bbed-30bb606a4270	Odyssey Safaris	16 Pokahoe Dr. 	Sleepy Hollow	NY	10591	USA	(917) 660-2089	41.105180	-73.866827
merge-28-9-2012.tsv:827f0750-b0d0-102f-b3dd-de1891db5643	Mcelveen Chevrolet	1607 Hwy. 17 N 	Mt. Pleasant	SC	29464	USA	(843) 654-4303	32.819877	-79.842851
merge-28-9-2012.tsv:828389f0-c5b2-102f-b73f-1ee70dde8b39	Cajun King	700 Ed Noble Pkwy. 	Norman	OK	73072	USA	(405) 928-5050	35.209599	-97.483240
merge-28-9-2012.tsv:828b3c30-c5e0-102f-bbff-37f5ed755221	Grandview Lodge	466 Lickstone Rd. 	Waynesville	NC	28786	USA	(800) 230-4134	35.449146	-82.999393
merge-28-9-2012.tsv:828dfe71-b0af-102f-9fe7-28bcff38eb6f	Krony's Pizza West	100 S  Sunrise Way 	Palm Springs	CA	92262	USA	(760) 325-9020	33.822868	-116.528076
merge-28-9-2012.tsv:828e0cd0-c658-102f-b525-75d5be8786c7	The Sultan Cafe	1500 NW 18th Ave. #101	Portland	OR	97209	USA	(503) 227-6466	45.533598	-122.689607
merge-28-9-2012.tsv:82b59d30-c604-102f-bddb-eabd5cbf4f87	Laser Cosmetica	57 West 57th Street, Suite 1209	New York	NY	10019	USA	(866) 315-3630	40.764151	-73.976396
merge-28-9-2012.tsv:82b88ff0-aff6-102f-b3ef-d9855c83be05	Optimum Nutrition	975 Meridian Lake Drive	Aurora	IL	60504	USA	(630) 236-3110	41.775974	-88.211762
merge-28-9-2012.tsv:82be3491-b10f-102f-9f9f-d1cd049ac8f7	whatever..	548 Castro St	San Francisco	CA	94114	USA	(415) 861-9428	37.760013	-122.435090
merge-28-9-2012.tsv:82c1fcb0-b452-102f-b77b-4cb3ccfe0cc8	Washington Court Hotel	525 New Jersey Ave. 	NW Washington	DC	20001	USA	(202) 879-7922	38.896520	-77.011395
merge-28-9-2012.tsv:82c31610-c5d5-102f-9c34-baaf72aa51e4	Fatburger Seattle	17181 Redmond Way Suite 100	Redmond	WA	98052	USA	(425) 497-8809	47.670852	-122.111698
merge-28-9-2012.tsv:82cc8b80-c64f-102f-bfbf-4090b4602834	Star Clipper	6392 Delmar Blvd. 	St. Louis	MO	63130	USA	(314) 725-9110	38.655883	-90.304352
merge-28-9-2012.tsv:82ccef90-c621-102f-aff2-a1adddb58d3f	Original Pancake House DC	7395 M Lee Highway 	Falls Church	VA	22042	USA	(703) 698-6292	38.875812	-77.198415
merge-28-9-2012.tsv:82d5ba10-c5dd-102f-8873-69a59fbdca6c	Gilroy Gardens	3050 Hecker Pass Hwy. 	Gilroy	CA	95020	USA	(408) 840-7100	37.011369	-121.627436
merge-28-9-2012.tsv:82d9a2c0-c5be-102f-ab5f-ebbfadfaf29b	Cookies of Course	555 West Hastings Street 	Vancouver	BC	V6B 1M1	Canada	(604) 689-9792	49.284486	-123.112263
merge-28-9-2012.tsv:82e0bd50-b036-102f-b3fb-93aa33e8f873	Toro Sushi Bar and Grill	1520 N Mountain Ave. Building D	Ontario	CA	91762	USA	(909) 983-8676	34.085594	-117.670014
merge-28-9-2012.tsv:82e3d0c0-b019-102f-b7fb-bfdd996ca459	Rudy's Mexican Grill	55 N Barron Blvd. 	Grayslake	IL	60030	USA	(847) 223-6176	42.342970	-88.033029
merge-28-9-2012.tsv:83037d71-a386-102f-bffe-1d7ea0f32fc0	Urban Acres Market	1301 W Davis St. Suite B	Dallas	TX	75208	USA	(214) 466-1260	32.749627	-96.842943
merge-28-9-2012.tsv:83101230-b11c-102f-bf7b-f39968b44919	Viva - Aragon Entertainment	1106 W Lawrence Ave. 	Chicago	IL	60640	USA	773-561-9500 x105	41.969191	-87.657767
merge-28-9-2012.tsv:83112380-c62c-102f-aec9-41adfc2f7620	Poseidon Spa	11 Boston Way 	Asheville	NC	28803	USA	(828) 398-5540	35.566919	-82.542405
merge-28-9-2012.tsv:8313cab0-b077-102f-aeb3-df1fbef20385	Chic Physique Fitness	4931 St Elmo Ave. 	Bethesda	MD	20814	USA	(301) 718 -2452	38.988486	-77.097940
merge-28-9-2012.tsv:60142170-c631-102f-b7db-c983bdd8bf8d	Qi	5838 W 25th Ave. 	Edgewater	CO	80214	USA	(303) 359-7683	39.752835	-105.060727
merge-28-9-2012.tsv:60287711-b0d8-102f-9e38-dd3715301b4f	Townsley Portraits	5905 Wilshire Blvd. 	Los Angeles	CA	90036	USA	(323) 857-6000	34.062736	-118.357997
merge-28-9-2012.tsv:60371560-c5c6-102f-be3e-1f18139c9976	Desolation Resort	2694 Dawson Rd. 	Powell River	BC	V8A 4Z3	Canada	(800) 399-3592	49.835890	-124.523809
merge-28-9-2012.tsv:603e7680-c615-102f-8ef5-c70ffa6d60e7	Molta Bella Pizza	37812 Vine St. 	Willoughby	OH	44094	USA	(440) 946-7100	41.642390	-81.411184
merge-28-9-2012.tsv:604073f0-c5b5-102f-ab7f-00011a4b1bac	Carpaccio Trattoria	3500 NE MLK Jr Bvd. 	Portland	OR	97212	USA	(503) 972-4252	45.548324	-122.661537
merge-28-9-2012.tsv:60534ef0-c5d1-102f-bb5d-5e19bfc5f11e	Entertainment Cruises (Spirit of)	109 East Main Street. Suite 500.	Norfolk	VA	23510	USA	(866) 451-3866	36.846145	-76.292024
merge-28-9-2012.tsv:605a9300-c5b2-102f-bd7b-03a281e170c7	Caf? Vico	1125 N Federal Hwy. 	Fort Lauderdale	FL	33304	USA	(954) 565-9681	26.139836	-80.120274
merge-28-9-2012.tsv:60608bd0-c5c5-102f-9f6c-2d89ba11f09f	Delise	327 Bay St. 	San Francisco	CA	94133	USA	(415) 399-9694	37.805641	-122.412433
merge-28-9-2012.tsv:6061b8c0-c5cf-102f-9916-81e69f54bae0	Eggstacy	17 West 512 22nd Street 	OakBrook Terrace	IN	60181	USA	(630) 758-3441	41.854229	-87.965141
merge-28-9-2012.tsv:6077b250-c63e-102f-bef1-f5ba977ef37c	Russell Fischer	1731 N El Camino Real 	San Clemente	CA	92672	USA	(949) 492-5403	33.432954	-117.630626
merge-28-9-2012.tsv:6080e510-c5c5-102f-bdfd-01e1999b93ea	Delirium	3139 16th Street 	San Francisco	CA	94103	USA	(415) 552-5525	37.764791	-122.422933
